"";"MSETrain";"MSEValid"
"1";0,056774980133655;0,0593262481689453
"2";0,0566239719764859;0,0593034497429343
"3";0,0566025438495711;0,0592806782441981
"4";0,0565809840782016;0,0592581715303309
"5";0,0565597115310968;0,0592354134952321
"6";0,0565379842122396;0,0592122111600988
"7";0,0565154909620098;0,0591882099824793
"8";0,0564923574410233;0,0591631676169003
"9";0,0564681228936887;0,0591367609360639
"10";0,0564425240310968;0,0591087296429802
"11";0,0564150821461397;0,0590787191951976
"12";0,0563855219822304;0,0590462808048024
"13";0,0563532810585172;0,059010835535386
"14";0,0563183773265165;0,0589720153808594
"15";0,0562796977922028;0,0589290933048024
"16";0,0562368834252451;0,058881342270795
"17";0,0561893238740809;0,0588278647030101
"18";0,0561357924517463;0,0587678797104779
"19";0,0560754274854473;0,0586998928294462
"20";0,0560070262235754;0,0586225666719324
"21";0,0559289431104473;0,0585340522317325
"22";0,0558395086550245;0,0584324286965763
"23";0,0557364011278339;0,0583146981632008
"24";0,0556167841892616;0,0581778358010685
"25";0,05547737271178;0,0580177576401654
"26";0,055313601026348;0,0578294686710133
"27";0,0551203709022672;0,0576063537597656
"28";0,0548908667470895;0,05734058155733
"29";0,0546166274126838;0,0570216190113741
"30";0,0542866665709252;0,0566367833754596
"31";0,0538866230085784;0,056169038660386
"32";0,0533991555606618;0,0555972424675437
"33";0,0528011546415441;0,054894162346335
"34";0,0520642389035692;0,0540262110093061
"35";0,0511523976045496;0,0529519877714269
"36";0,050023016836129;0,0516234902774586
"37";0,0486286178289675;0,0499902927174288
"38";0,0469216649672564;0,0480080683091108
"39";0,0448681879978554;0,0456564151539522
"40";0,0424663050034467;0,0429622650146484
"41";0,0397706783519072;0,0400231574563419
"42";0,0369078692267923;0,0370089407528148
"43";0,034063699759689;0,0341295735976275
"44";0,0314389157762714;0,0315759995404412
"45";0,0291906498927696;0,0294664113661822
"46";0,0273927636240043;0,0278273189769072
"47";0,0260355212641697;0,026612813612994
"48";0,0250528672162224;0,0257404013241039
"49";0,0243589618159275;0,0251223597807043
